keyword,request,id,name,uri,is_gold,rating,location,city,
sepatu,search_tokopedia,2338822,MAINAN ANAK MURAHHH,https://www.tokopedia.com/sukmo888,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,207864,easyshop #1.bdg,https://www.tokopedia.com/easyshopbdg,0,null,Kota Bandung,Kota Bandung,
sepatu,search_tokopedia,624748,Legendary Leather,https://www.tokopedia.com/legendaryleather,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,148397,House of L&#39;Timo,https://www.tokopedia.com/houseofltimo,0,null,Kota Malang,Kota Malang,
sepatu,search_tokopedia,2015547,shafiya baby house,https://www.tokopedia.com/shafiyahouse,0,null,Kota Bandar Lampung,Kota Bandar Lampung,
sepatu,search_tokopedia,148397,House of L&#39;Timo,https://www.tokopedia.com/houseofltimo,0,null,Kota Malang,Kota Malang,
sepatu,search_tokopedia,1917666,Sheshoesid,https://www.tokopedia.com/sheshoesid,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,2619532,khanisya,https://www.tokopedia.com/sepatukecehbgt,0,null,Kab. Bandung,Kab. Bandung,
sepatu,search_tokopedia,2502641,Al Falah Store ID,https://www.tokopedia.com/alfalahstoreid,0,null,Kota Bandung,Kota Bandung,
sepatu,search_tokopedia,298088,Hanif Jaya Shop,https://www.tokopedia.com/hanif-jaya-shop,0,null,Kota Bandung,Kota Bandung,
sepatu,search_tokopedia,424210,KK Branded Sport&amp;Fashion,https://www.tokopedia.com/orisportfashion,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,2160984,aesthetic.looks,https://www.tokopedia.com/aestheticlooks,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,2729087,Original Product Indo,https://www.tokopedia.com/oriproduk,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,2444948,Jakartakick.id,https://www.tokopedia.com/jakartakickid,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,1304103,Lc-Collection,https://www.tokopedia.com/lc-collection,0,null,Kota Bogor,Kota Bogor,
sepatu,search_tokopedia,1490614,SEMI,https://www.tokopedia.com/goodshoponline,0,null,Kab. Bekasi,Kab. Bekasi,
sepatu,search_tokopedia,1741224,Raja Sepatu 100%asli,https://www.tokopedia.com/rajasepatuasli,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,117956,Zip Grosir,https://www.tokopedia.com/lintangstore,0,null,Kota Bandung,Kota Bandung,
sepatu,search_tokopedia,1058960,Lemoncustom,https://www.tokopedia.com/lemoncustom,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,284911,SOCCER FEVER,https://www.tokopedia.com/styleisme,0,null,Kota Surakarta,Kota Surakarta,
sepatu,search_tokopedia,1864124,Toko Hania Nugraha,https://www.tokopedia.com/tokohaniaa,0,null,Kota Bandung,Kota Bandung,
sepatu,search_tokopedia,55774,Ackyo Shop,https://www.tokopedia.com/ackyoshop,1,null,Kota Bandung,Kota Bandung,
sepatu,search_tokopedia,2338822,MAINAN ANAK MURAHHH,https://www.tokopedia.com/sukmo888,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,209591,Qirei shop,https://www.tokopedia.com/qireishop,0,null,Kota Bandung,Kota Bandung,
sepatu,search_tokopedia,2338822,MAINAN ANAK MURAHHH,https://www.tokopedia.com/sukmo888,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,2726844,sriolshop39,https://www.tokopedia.com/srisihombing39,0,null,Kab. Karawang,Kab. Karawang,
sepatu,search_tokopedia,148397,House of L&#39;Timo,https://www.tokopedia.com/houseofltimo,0,null,Kota Malang,Kota Malang,
sepatu,search_tokopedia,471753,speaker wedges,https://www.tokopedia.com/pinkerbelle,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,148397,House of L&#39;Timo,https://www.tokopedia.com/houseofltimo,0,null,Kota Malang,Kota Malang,
sepatu,search_tokopedia,344358,LIBIA STORE,https://www.tokopedia.com/oshkosh,0,null,Kab. Subang,Kab. Subang,
sepatu,search_tokopedia,1724431,javino shop,https://www.tokopedia.com/javinoshop,0,null,Kota Bekasi,Kota Bekasi,
sepatu,search_tokopedia,2338822,MAINAN ANAK MURAHHH,https://www.tokopedia.com/sukmo888,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,2776693,Things She Needs Store,https://www.tokopedia.com/thingssheneedsid,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,1791479,VYS SHOES,https://www.tokopedia.com/vysshoe,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,2621041,Caramel &amp; Cream Fashion,https://www.tokopedia.com/caramelcream,1,null,Kota Bogor,Kota Bogor,
sepatu,search_tokopedia,1212293,~myEverythings~,https://www.tokopedia.com/myeverythings,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,2729087,Original Product Indo,https://www.tokopedia.com/oriproduk,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,794167,Gwiyomi Fashion 25,https://www.tokopedia.com/gwiyomifashion25,0,null,Kota Tangerang,Kota Tangerang,
sepatu,search_tokopedia,284911,SOCCER FEVER,https://www.tokopedia.com/styleisme,0,null,Kota Surakarta,Kota Surakarta,
sepatu,search_tokopedia,471753,speaker wedges,https://www.tokopedia.com/pinkerbelle,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,148397,House of L&#39;Timo,https://www.tokopedia.com/houseofltimo,0,null,Kota Malang,Kota Malang,
sepatu,search_tokopedia,624748,Legendary Leather,https://www.tokopedia.com/legendaryleather,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,2391096,ladstoreshoes,https://www.tokopedia.com/ladstoreshoes,0,null,Kota Medan,Kota Medan,
sepatu,search_tokopedia,260435,TOKO OBRAL BARANG,https://www.tokopedia.com/tokoobralbarang,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,2338822,MAINAN ANAK MURAHHH,https://www.tokopedia.com/sukmo888,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,154386,e-shop life accessory,https://www.tokopedia.com/e-shop2wheel,1,null,Jakarta,Jakarta,
sepatu,search_tokopedia,2558106,GrosirSepatu-Wanita,https://www.tokopedia.com/sepatuwanitawow,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,2338822,MAINAN ANAK MURAHHH,https://www.tokopedia.com/sukmo888,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,382686,Zentine Store,https://www.tokopedia.com/zentinstore,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,148397,House of L&#39;Timo,https://www.tokopedia.com/houseofltimo,0,null,Kota Malang,Kota Malang,
sepatu,search_tokopedia,2338822,MAINAN ANAK MURAHHH,https://www.tokopedia.com/sukmo888,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,75714,Belle Shoppe,https://www.tokopedia.com/belleshoppe,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,210057,yours,https://www.tokopedia.com/yours,0,null,Kota Malang,Kota Malang,
sepatu,search_tokopedia,161918,Griya Fashion Nusantara,https://www.tokopedia.com/gfashionusantara,1,null,Kota Bogor,Kota Bogor,
sepatu,search_tokopedia,1833779,Hailicity,https://www.tokopedia.com/hailicity,0,null,Kota Bandung,Kota Bandung,
sepatu,search_tokopedia,2779030,Rick Store ID,https://www.tokopedia.com/rickstoreid,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,2338822,MAINAN ANAK MURAHHH,https://www.tokopedia.com/sukmo888,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,1118624,Khalisya Putri Fashion,https://www.tokopedia.com/fashion-khalisya,0,null,Kota Bandung,Kota Bandung,
sepatu,search_tokopedia,471753,speaker wedges,https://www.tokopedia.com/pinkerbelle,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,148397,House of L&#39;Timo,https://www.tokopedia.com/houseofltimo,0,null,Kota Malang,Kota Malang,
sepatu,search_tokopedia,1847021,betawi futsal,https://www.tokopedia.com/cuople,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,672827,Batam Fashion Holic,https://www.tokopedia.com/batamholic,0,null,Kota Batam,Kota Batam,
sepatu,search_tokopedia,440017,Pesan Undangan,https://www.tokopedia.com/pesanundangan,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,578942,Lx_collection,https://www.tokopedia.com/lx-collection,0,null,Kota Batam,Kota Batam,
sepatu,search_tokopedia,471753,speaker wedges,https://www.tokopedia.com/pinkerbelle,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,624748,Legendary Leather,https://www.tokopedia.com/legendaryleather,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,891564,Ameera_shoes,https://www.tokopedia.com/ameerashoes,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,1980663,FashionBandungCollection,https://www.tokopedia.com/koleksifashionbd,0,null,Kota Bandung,Kota Bandung,
sepatu,search_tokopedia,1660309,Forher-co-id,https://www.tokopedia.com/forher-shoes,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,2300307,Damayanti-Store,https://www.tokopedia.com/damayantisstore,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,2338822,MAINAN ANAK MURAHHH,https://www.tokopedia.com/sukmo888,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,260435,TOKO OBRAL BARANG,https://www.tokopedia.com/tokoobralbarang,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,197296,grosir zeintin,https://www.tokopedia.com/grosirzeintin,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,2444948,Jakartakick.id,https://www.tokopedia.com/jakartakickid,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,2780109,Yura ID SHOP,https://www.tokopedia.com/yuraind,0,null,Kota Surabaya,Kota Surabaya,
sepatu,search_tokopedia,1494008,AMDG SHOP,https://www.tokopedia.com/darageomia,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,440017,Pesan Undangan,https://www.tokopedia.com/pesanundangan,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,148397,House of L&#39;Timo,https://www.tokopedia.com/houseofltimo,0,null,Kota Malang,Kota Malang,
sepatu,search_tokopedia,1864124,Toko Hania Nugraha,https://www.tokopedia.com/tokohaniaa,0,null,Kota Bandung,Kota Bandung,
sepatu,search_tokopedia,1267905,Ririnns Shop,https://www.tokopedia.com/ririnnsshop,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,471753,speaker wedges,https://www.tokopedia.com/pinkerbelle,0,null,Jakarta,Jakarta,
sepatu,search_tokopedia,2338822,MAINAN ANAK MURAHHH,https://www.tokopedia.com/sukmo888,0,null,Kota Surabaya,Kota Surabaya,
